doc_id,doc_str
832,Mere croton tree sap will be theirs henceforth.
833,Thus be it so.
834,It will be this that you shall burn before their faces.
835,"It will not be this, the heart, that you will burn before their faces."
836,Thus be it so.
837,"Take what the tree produces, said the maiden."
838,Then the red secretions of the tree were collected in the bowl.
839,There it congealed and became round.
840,"The red tree, therefore, oozed forth the substitute for her heart."
841,The sap of the red tree was thus like blood when it came out.
842,It was the substitute for her blood
843,"Thus she collected the sap, the secretion of the red tree."
844,Its surface became like bright red blood in the bowl when the maiden cut open the tree called the Sacrifice Red Tree
845,"She named this blood, and blood croton it is still called."
846,"There on the face of the earth you will be esteemed, for it is become yours, she said therefore to the owls."
847,"Very well then, you maiden."
848,We shall go then upward to hide you.
849,"But first we shall give the substitute for your heart before the faces of the lords, said the messengers."
850,"And so they arrived before the faces of the lords, who were all awaiting them expectantly Was it not successful?"
851,asked One Death.
852,"It was successful, O lords."
853,This is surely her heart here in the bottom of the bowl.
854,Very well.
855,"I would see it therefore, said One Death."
856,"Then he lifted it up with his fingers, dripping with blood from its surface."
857,It was bright red with blood.
858,"Stir well the face of the fire and place it over the fire, said One Death."
859,"Then they dried it over the fire, while the Xibalbans savored its fragrance."
860,"They all rose up to lean over it, for truly delicious was the smell of the blood to them."
861,"Now while they were bent over, the owls went to guide the maiden up to the hole leading above the earth."
862,Then the guides returned back down again.
863,"Thus the lords of Xibalba were defeated, for the maiden had tricked them all"
864,"THIS, therefore, is the mother of One Batz and One Chouen."
865,"Then arrived the woman, Lady Blood by name, who came to the mother of One Batz and One Chouen."
866,"Her children were still in her womb, however, it wasnt long before the birth of Hunahpu and Xbalanque."
867,So then the woman came to the Grandmother.
868,"She said to the Grandmother: I have come, thou lady, she said when she arrived there with the Grandmother."
869,"I am thy daughter-in-law and thy child, thou lady."
870,From where have you come?
871,Do my children yet exist?
872,Did they not die in Xibalba?
873,Only these two are left as their sign and their word  One Batz and One Chouen are their names.
874,"If you see that you have come, go back the same way, the maiden was told by the Grandmother."
875,But it is true that I am thy daughter-in-law.
876,These are surely his.
877,These that I am carrying belong to One Hunahpu.
878,One Hunahpu and Seven Hunahpu are alive.
879,They are not dead.
880,"That which they have done is merely a manifestation of their light, thou mother-in-law."
881,Thus you shall see it.
882,"You shall see his face in these that I am carrying, she told the Grandmother."
883,Now One Batz and One Chouen gloried in these things: Only the flute and song did they do.
884,Only writing and carving was their work every day.
885,And so they comforted the heart of the Grandmother.
886,Thus the Grandmother spoke to her: I do not want you.
887,You are not my daughter-in-law.
888,It is merely the result of your fornication that is in your womb.
889,You are a deceiver.
890,"My children that you spoke of have died, the Grandmother said again."
891,"They are truly his, I say to you."
892,"Very well then, I hear you that you are my daughter-in-law, the maiden was told."
893,Go then to get food that these may eat.
894,Go and harvest a great netful of maize and return with it
895,"Then you will surely be my daughter-in-law, just as you have said."
896,"Very well, she replied."
897,"Then she went to the maizefield that belonged to One Batz and One Chouen, along the path that had been cleared by them."
898,The maiden thus started out and arrived there at the maizefield.
899,But there was only a single ear of maize in the field.
900,There was not even one or two or three more.
901,"Although there was maize there, it was but a single ear that had been produced."
902,"Then the heart of the maiden sank: See, I am a sinner!"
903,I am a debtor!
904,Where shall I obtain the netful of food that is asked for?
905,she asked.
906,"Thus she called upon the guardians of the food: Come, arise."
907,"Come, stand up Lady of the Day Toh, and Lady of the Day Canil, Lady Cacao and Lady of the Day Tzi, you the guardians of the food of One Batz and One Chouen, said the maiden."
908,"Then she took hold of the cornsilk, the cornsilk atop the ear of ripe maize, and pulled it upward."
909,"She did not pick the ear of maize, but it multiplied there in the net until the great net overflowed."
910,"Then when the maiden returned, the animals carried the net for her as she returned."
911,"But when she arrived and saw her grandmother, they gave back her pack frame, and she perspired as if she had carried it."
912,"Now when the Grandmother saw the food, the great netful, she said: Where did you come by this food?"
913,From where was it stolen?
914,"I will surely go to see if you have finished off the maize plant and brought it all here, said the Grandmother."
915,Thus she went to see the maize plant.
916,"But there was the single ear of maize still on the maize plant, and it was clear where the net had been placed beneath it."
917,The Grandmother thus rushed back to her home and said to the maiden: This is but a sign that you are in truth my daughter-in-law.
918,"I will surely watch your deeds, for they that are to be my grandchildren are enchanted already, the maiden was told."
919,NOW we shall relate the tale of the birth of Hunahpu and Xbalanque.
920,"THIS, therefore, is the account of their birth that we shall tell."
921,"When the day arrived, the maiden Lady Blood gave birth."
922,"The Grandmother did not see it when they were born, for these two arose suddenly."
923,Hunahpu and Xbalanque were their names.
924,"They arose in the mountains, but when they were taken into the house they did not sleep: Take them away and abandon them, for truly shrill are their mouths, said the Grandmother."
925,"Thus they were placed on an anthill, and there they slept blissfully."
926,Then they were taken out again and placed on a thornbush.
927,"This was done by One Batz and One Chouen, for they would have had them die there on the anthill and on the thornbush  They wanted this because of the treachery and jealousy of One Batz and One Chouen."
928,Thus at first their younger brothers were not accepted in the house.
929,They were not known.
930,Therefore they just grew up in the mountains.
931,Now One Batz and One Chouen were great flautists and singers.
932,They had grown in greatness.
933,"They had passed through great affliction and misfortune, and thus they had become great."
934,They were sages.
935,"They were not only flautists and singers, but they had also become writers and carvers."
936,Everything they did was successful for them.
937,"For they knew of the circumstances of their birth, and certainly they were ingenious."
938,They were the substitutes for their father who had gone to Xibalba and had died.
939,Thus One Batz and One Chouen were great sages.
940,"In their hearts, they knew everything from the first, even before their younger brothers were created."
941,But nothing ever came of these enchanted abilities because of their envy.
942,"The abuses born in their hearts merely fell upon their own backs and nothing came of them Thus they were ignored by Hunahpu and Xbalanque, who went out every day to hunt with their blowguns."
943,"They were not loved by their grandmother, nor by One Batz and One Chouen."
944,Nor were they given any food.
945,"When meals were prepared for them, One Batz and One Chouen would eat it all before they returned."
946,But they did not become enraged or angry.
947,"They tolerated it, for they knew their own nature, and this was a light by which they could see."
948,"Thus when they returned each day, One Batz and One Chouen would take away their birds and eat them."
949,"They did not give anything to the twins, Hunahpu and Xbalanque."
950,One Batz and One Chouen merely played the flute and sang.
951,Then one day Hunahpu and Xbalanque returned without bringing any birds.
952,The Grandmother was enraged because of this: What is the reason that you have not brought any more birds?
953,Hunahpu and Xbalanque were asked.
954,"This is why, our grandmother."
955,"Our birds are just stuck up in the top of the tree, they said."
956,"There is no way to climb to the top of the tree to reach them, our grandmother."
957,"Therefore we would like our older brothers to go with us to bring down the birds, they said."
958,"Very well, said their older brothers."
959,We will go with you at dawn.
960,Thus they were defeated.
961,The two of them had planned for the defeat of One Batz and One Chouen: We shall merely overturn their nature.
962,This is the essence of our words.
963,"Thus be it so, for great is the affliction that they have caused us."
964,"If it had been according to their desires, we, their younger brothers, would have died and been lost."
965,"In their hearts, we are looked upon as slaves, as if we worked for them."
966,"Instead, we shall make of them an example, they said one to another."
967,"Thus they went there below the tree whose name is Yellow Tree, in company with their older brothers."
968,"As they went, they began to shoot with their blowguns, for there were innumerable birds in the top of the tree singing riotously."
969,Their older brothers marvelled at this when they saw the birds.
970,But not one of these birds that they saw fell down beneath the tree: Our birds do not fall down here.
971,"Just go and bring them down, they said to their older brothers."
972,"Very well, they said."
973,And they climbed up to the top of the tree.
974,But the tree began to grow larger.
975,It swelled in size.
976,"Thus when they wanted to come back down, One Batz and One Chouen couldnt climb down from the top of the tree They therefore called down from the top of the tree: What can we say, our younger brothers?"
977,Take pity on us.
978,"This tree is truly frightening to see, our younger brothers, they called down from the top of the tree."
979,Thus Hunahpu and Xbalanque called back to them: Loosen your loincloths and retie the long end below your bellies.
980,Pull out the tail end behind you.
981,"Then you will be able to walk freely, they were told by their younger brothers."
982,"Fine, they said."
983,"And so they pulled out the ends of their loincloths, and these immediately became tails."
984,They appeared just like spider monkeys.
985,Thus they went up into the tops of the trees there in the small mountains and the great mountains.
986,"They went out into the forests, howling and chattering loudly in the branches of the trees."
987,Thus was the defeat of One Batz and One Chouen at the hands of Hunahpu and Xbalanque.
988,It was merely by their enchantments that it was done.
989,"Now when they arrived back at their home, they spoke with their grandmother and mother: Our grandmother, something has happened to our older brothers."
990,Their faces have changed
991,"They go about like animals now, they said."
992,"If you have done something to your older brothers, you will cause me misery and anguish."
993,"Let this not be what you have done to your older brothers, my grandsons, said the Grandmother to Hunahpu and Xbalanque."
994,"They replied then to their grandmother: Do not grieve, our grandmother."
995,You shall see again the faces of our older brothers.
996,They will come back.
997,"But this is a test for you, our grandmother."
998,"Please do not laugh, for we will test their fate, they said."
999,Thus they began to play the flute.
1000,They played Hunahpu Spider Monkey on the flute.
1001,"THEN they began to sing, to play the flute, and to play the drum  And when they had taken up their flute and their drum, the Grandmother sat down with them as well."
1002,"Thus they played the flute, calling them with the music."
1003,"In song they called out their names, with the music whose name is Hunahpu Spider Monkey."
1004,"Then arrived One Batz and One Chouen, dancing as they came."
1005,"But when the Grandmother looked at them, she saw their ugly faces and laughed, for she could not contain her laughter."
1006,Therefore they immediately went away.
1007,"Their faces could not be seen anymore, for they had gone back into the forest."
1008,"What now will you do, our grandmother?"
1009,We shall try it four times in all.
1010,Only three times more we shall call them with flute music and song.
1011,"But you must truly contain your laughter when we try it again, said Hunahpu and Xbalanque."
1012,"Then they played the flute again, and again they came dancing in the middle of the house patio."
1013,"Animatedly they did it, tempting their grandmother to laughter."
1014,Thus immediately the Grandmother began to laugh again.
1015,For the faces of the spider monkeys were truly funny.
1016,"They were paunchy and naked below their chests And when they came, she laughed a great deal, which made them depart again into the mountains."
1017,"Surely, what more can we do, our grandmother?"
1018,"This third time we shall try it again, said Hunahpu and Xbalanque."
1019,"Thus they played the flute again, and again they came dancing."
1020,But this time the Grandmother was able to contain well her laughter.
1021,"They therefore scampered on the wall  Their mouths were very red, and their faces were foolish  Their mouths were puckered and bushy  Their faces were silly, and they snorted at them."
1022,"Now when she saw this, the Grandmother again burst out laughing."
1023,Never again were their faces seen because of the laughter of their grandmother.
1024,"But this once more, our grandmother, we shall call upon them."
1025,"Thus for the fourth time they played their flutes again, but this time they did not come back."
1026,Instead they remained out in the forest.
1027,"Thus they spoke to their grandmother: We tried, our grandmother, and at first they came back."
1028,We have tried to call them back again.
1029,But do not grieve.
1030,"We are your grandsons, and we are here."
1031,"Just love our mother, O grandmother."
1032,Our older brothers will be remembered.
1033,Thus be it so.
1034,They were given names and also given titles.
1035,"One Batz and One Chouen shall be called upon, said Hunahpu and Xbalanque."
1036,And since that time they have been called upon by the flautists and the singers.
1037,"The ancient ones also called upon them, they who were the writers and the carvers  A long time ago, they became animals."
1038,"They became spider monkeys because of their pride, for they had abused their younger brothers according to the dictates of their hearts."
1039,Thus they were ruined.
1040,"One Batz and One Chouen were lost, becoming animals."
1041,Thus their community and their home is now among the flautists and the singers.
1042,For great were their accomplishments when they dwelt with their grandmother and their mother.
1043,"THEN they began again to accomplish their deeds, to manifest themselves before the face of their grandmother and before the face of their mother."
1044,"First they worked the maizefield: We are going to farm the maizefield, our grandmother and our mother, they said."
1045,"We are the substitutes for our older brothers, said Hunahpu and Xbalanque."
1046,"Thus they took up their axes and their hoes, carrying them on their shoulders."
1047,"Each of them also shouldered his blowgun and departed their home, having first left instructions with their grandmother to bring their food: At midday come to give us our food, grandmother, they said."
1048,"Very well then, my grandsons, said their grandmother."
1049,Then they arrived there to farm the maizefield.
1050,"They merely stuck the hoe into the ground, and it truly began to plow the earth."
1051,All by itself the hoe did the plowing for them.
1052,"As for the axe, they just stuck it into the fork of a tree, and by its own strength it would fell it."
1053,"Thus the one axe chopped and felled all the trees and bushes, feverishly working to cut down the trees all by itself."
1054,"Now this, the hoe, would break up countless stalks and briars."
1055,"Just the one hoe would clear countless mountains, both small and great, as it went."
1056,"Then they gave instructions to an animal, Turtle Dove by name."
1057,"Hunahpu and Xbalanque placed it atop a great stump and spoke to it: When you see our grandmother coming to bring our food, immediately cry out that she has arrived."
1058,Then we will take up the hoe and the axe.
1059,"Very well, said the Turtle Dove."
1060,Thus they merely hunted with their blowguns.
1061,They didnt truly farm the maize.
1062,"And when the Turtle Dove cried out, they came quickly, the one taking up the hoe while the other one took up the axe."
1063,They would then put field debris on their heads and rub dirt on their hands.
1064,"The one would dirty his face as if he had truly farmed the maizefield, while the other one would scatter wood chips on his head as if he had truly been cutting down trees."
1065,"In this way they were seen by the Grandmother, and thus they were given to eat."
1066,"They did not truly farm the maize, and so it was unmerited that she went to give them their food."
1067,"And when they returned home they would say, We are truly tired, our grandmother."
1068,And they would rub and stretch their legs and arms in front of their grandmother to deceive her.
1069,"But on the second day, they arrived at the maizefield to find that all the trees and bushes had been raised up again."
1070,All the stalks and briars had again fastened themselves together.
1071,Who is playing tricks on us?
1072,they asked therefore.
1073,"Now it was all the animals, both great and small, that had done itthe puma and the jaguar, the deer and the rabbit, the fox and the coyote, the peccary and the coati, the small birds and the great birds."
1074,These had done it.
1075,In a single night they did it.
1076,Thus they began again to farm the maize.
1077,Again the earth was broken up.
1078,The trees were cut down.
1079,"There they gathered their thoughts, over by the cut trees and the broken ground: We will just watch over our maizefield tonight, and thus we will discover whatever it was that has done this, they said when they gathered together their thoughts."
1080,"So when they returned to the house, they said: Someone perhaps has been playing tricks on us, our grandmother."
1081,"When we arrived a while ago at our maizefield, we found that it had become a great field of grass and a great forest once again, they said to their grandmother and their mother."
1082,Therefore we shall go back and watch over it by night.
1083,"For it is not good what has been done to us, they said."
1084,Thus they concealed themselves.
1085,"They went out again to cut down the trees, and then they hid themselves there, taking cover."
1086,"At length all the animals gathered together, coming together as one."
1087,"All the small and great animals arrived in the very heart of the night, chattering as they came."
1088,"And this was their speech: Arise trees; arise bushes, they said when they came."
1089,"Thus they congregated beneath the trees and the bushes, emerging where they could be seen before their faces."
1090,The first of these were the puma and the jaguar.
1091,"The boys wanted to grab them, but they would not give themselves up."
1092,Then emerged the deer and the rabbit.
1093,"They grabbed them by their tails, but these just broke off, leaving the tail of the deer behind in their hands along with the tail of the rabbit."
1094,"Thus they still have shortened tails Neither would these give themselves upthe fox or the coyote, the peccary or the coati."
1095,All the animals just passed on by in front of Hunahpu and Xbalanque.
1096,Thus their hearts were troubled because they werent able to catch any of them.
1097,But one more came along behind all the rest.
1098,"He scurried when he came, and they netted him."
1099,They snared the rat in a net.
1100,They caught him and squeezed him behind the head.
1101,"According to their desire, they strangled him and burned his tail over a fire."
1102,"Because they did this to the tail of the rat, their tails still do not have hair on them."
1103,"And their eyes are the way they are because the boys, Hunahpu and Xbalanque, strangled him."
1104,I must not die by your hands.
1105,Your task is not to be maize farmers.
1106,"But there is something that is yours, said the rat."
1107,Where is that which is ours?
1108,"Speak then, the boys said to the rat."
1109,Will you first let me go?
1110,asked the rat.
1111,My word is here in my belly  I will tell it to you if you first give me a little food.
1112,"We will give you your food later, but tell us first, he was told."
1113,Very well then.
1114,"It is what belonged to your fathers, One Hunahpu and Seven Hunahpu by name, who died in Xibalba."
1115,"They left behind their gaming things hanging above the housetheir yokes, their arm protectors, and their rubber ball as well."
1116,"Your grandmother did not show these to you, for it was because of them that your fathers died."
1117,Is it not true?
1118,Do you truly know this?
1119,the boys asked the rat.
1120,Thus they rejoiced in their hearts when they heard from the rat the news about the rubber ball.
1121,"This, therefore, was given to the rat as his foodgrains of maize, squash seeds, chili peppers, beans, pataxte, and cacao."
1122,"These, then, are yours."
1123,"If anything has been swept out with the trash and has become exposed, then it is yours."
1124,"You shall gnaw on it, said Hunahpu and Xbalanque to the rat."
1125,"Very well then, boys."
1126,But what will I say if your grandmother sees you?
1127,he asked.
1128,"Dont be disheartened, they said to the rat."
1129,We are here.
1130,We know what to say to our grandmother.
1131,We will lift you up onto the corner of the house to fetch them.
1132,Straightaway you will go up to where the things are hanging.
1133,"We will be able to see it in the rafters of the house, reflected in our sauce Thus Hunahpu and Xbalanque gathered their thoughts and instructed him all night."
1134,"And when it was truly midday, they arrived."
1135,THE rat they carried could not be seen clearly when they arrived.
1136,"While one went into the house, the other went around to the corner of the house and immediately lifted up the rat."
1137,"Then they asked their mother for their food: Just prepare for us a bite to eat, they said."
1138,"We desire chili sauce, our grandmother."
1139,"Thus their bite was prepared, and a plate of sauce was placed before them."
1140,But this was just a trick they were playing on their grandmother and their mother.
1141,They drained the water jug dry: We are truly thirsty.
1142,"Bring us something to drink, they said to their grandmother."
1143,"All right, she replied."
1144,"Thus she left, leaving them behind to eat."
1145,But it was not true that they were hungry.
1146,It was merely a deception so that they could see the rat reflected in their chili sauce.
1147,"There the rat was, behind the rubber ball where it hung above the house."
1148,This they saw reflected in their chili sauce.
1149,Then they sent forth a mosquito.
1150,The mosquito is an insect similar to a small biting fly  It went to the river and pierced the front of the Grandmothers jug.
1151,Thus the water that she had raised leaked out from the front of the jug.
1152,"Try as she might, the face of the jug would not be sealed What is our grandmother doing?"
1153,We are gasping for water.
1154,We are parched with thirst!
1155,they said to their mother.
1156,Thus they sent her away.
1157,"Then the rat clawed at the ropes that held the rubber ball from the thatch roof above the house until it fell, along with the yokes, the arm protectors, and the leathers."
1158,They carried them away and hid them along the road leading to the ballcourt.
1159,"Then they went back to where their grandmother was at the river, and there they found their grandmother and mother busily trying to seal the face of the jug."
1160,"Thus they arrived at the river, each carrying his blowgun: What have you been doing?"
1161,"Our hearts became weary, so we came, they said."
1162,Look at the front of my jug.
1163,"It cannot be sealed off, replied their grandmother."
1164,"Immediately then they sealed it, and together they returned once more, leading the way before their grandmother."
1165,Thus was the discovery of this rubber ball.
1166,AND so they went rejoicing as ballplayers to the ballcourt.
1167,"For a long time they played ball there alone, sweeping clear the ballcourt of their father."
1168,Then the lords of Xibalba heard it: Someone has begun to play again over our heads.
1169,"Have they no shame, stomping about up there?"
1170,Did not One Hunahpu and Seven Hunahpu die when they desired to puff themselves up before us?
1171,"Go then to summon them here once again, said One Death and Seven Death, along with all the lords."
1172,"Summon them here, they said to their messengers."
1173,"Tell them, They must come, say the lords."
1174,Here we shall play ball with them.
1175,"In seven days, we will play, say the lords."
1176,"Tell them this when you arrive there, the messengers were told."
1177,"Thus they came along the great cleared pathway, the road that led to the home of the boys."
1178,"The messengers pursued them into the home of the Grandmother, but the boys were still playing ball when the messengers of Xibalba arrived."
1179,"The lords say, They must surely come, said the messengers of Xibalba."
1180,"Then the messengers of Xibalba set the date: In seven days, they will be expected."
1181,Such was the word left with Xmucane.
1182,"Very well then, replied the Grandmother."
1183,"They shall go as summoned, you messengers."
1184,"Thus the messengers returned again, leaving the Grandmother heartbroken: How shall I tell my grandsons of their summons?"
1185,Were these not truly from Xibalba?
1186,"They are just like the messengers who arrived in the past when their fathers went away to die, said the Grandmother."
1187,Thus she wept bitterly in the house alone.
1188,Then a louse fell down on her.
1189,"It itched, so she picked it up and put it in her hand."
1190,The louse scuttled as it went along.
1191,"My grandchild, she asked the louse, would you like me to send you to summon my grandsons at the ballcourt?"
1192,Thus he left as a summoner with this message: Messengers have arrived with your grandmother saying that you are to come.
1193,"The messengers of Xibalba declare, In seven days you are to come, says your grandmother."
1194,Such was the message given to the louse.
1195,"And so he went, scuttling along the way."
1196,Now sitting in the road was a youthful toad by the name of Tamazul Where are you going?
1197,asked the toad of the louse.
1198,"I am going to give the boys a message that is in my belly, said the louse to Tamazul."
1199,"Very well then, but I see that you are not going very fast, the toad said to the louse."
1200,Wouldnt you like me to swallow you?
1201,Then you would see how fast I could go.
1202,We would get there quickly.
1203,"Very well, said the louse to the toad."
1204,"Thus he was licked up by the toad, who went hopping along his way."
1205,But he did not go fast.
1206,"Presently, he was met by a great snake whose name was White Life Where are you going, boy Tamazul?"
1207,asked White Life.
1208,"I am a messenger with a message in my belly, said the toad to the snake."
1209,But I see that you arent going very fast.
1210,"Perhaps I would arrive there more quickly, said the snake to the toad."
1211,"Go right ahead, he was told."
1212,Thus the toad was swallowed up by White Life.
1213,"The snake, then, received his food and they still swallow toads today."
1214,Now this snake went quickly along his way.
1215,"Then again the snake was met by the falcon, a great bird  And the snake was swallowed by the falcon"
1216,Then he arrived atop the ballcourt.
1217,"Thus the hawk received his food, so that he still eats snakes in the mountains."
1218,"When the falcon arrived, he alighted atop the edge of the ballcourt while Hunahpu and Xbalanque were rejoicing and playing ball."
1219,Then the falcon cried out: Wak-ko! Wak-ko! was the cry of the falcon.
1220,What is that which is crying out?
1221,To our blowguns!
1222,they said.
1223,SO then they shot the falcon.
1224,"The pellet from the blowgun buried itself straight into his eye, knocking him down."
1225,"Thus he fell, and they went out to grab him and question him: Why have you come?"
1226,they asked the falcon.
1227,"I have a message in my belly  But surely you must first cure my eye, and then I will tell it, said the falcon."
1228,"Very well then, they replied."
1229,So they took off a little of the surface of their rubber ball and put it in the face of the falcon  This they called Sliced Rubber.
1230,"Immediately he was cured by them, making good again the sight of the falcon."
1231,"Tell it then, they said to the falcon."
1232,Thus he vomited the great snake.
1233,Speak!
1234,they said again to the snake.
1235,"All right, he replied."
1236,And so he vomited the toad.
1237,What is your errand?
1238,Speak!
1239,the toad was told.
1240,"My message is here in my belly, said again the toad."
1241,"Then he tried to throw up, but he did not vomit."
1242,His mouth just drooled.
1243,"He tried, but nothing did he vomit."
1244,Thus the boys wished to beat him.
1245,"You are a deceiver, he was told."
1246,"Then they squashed his rear end with their feet, crushing the bones of his backside with their feet."
1247,"Again he tried, but he just salivated at the mouth."
1248,So they pried open the mouth of the toad.
1249,It was pried open wide by the boys.
1250,They searched in his mouth and found that the louse was merely stuck in front of the toads teeth.
1251,He was just in his mouth.
1252,He hadnt really been swallowed.
1253,It was merely as if he had been swallowed.
1254,Thus the toad was defeated.
1255,"As a result, it is not obvious what food was given to him."
1256,He could not go fast; thus he merely became spoil for the snake.
1257,Speak!
1258,the louse was told.
1259,"Thus he spoke his word: The Grandmother says to you boys, Go and summon them."
1260,"Messengers have arrived from Xibalba, the messengers of One Death and Seven Death."
1261,In seven days they will come here to play ball with us.
1262,"They must bring their gaming thingsthe rubber ball, yokes, arm protectors, and leathers."
1263,"They will liven up this place, say the lords."
1264,"This is their word that has come, says your grandmother."
1265,"Thus you must come, the Grandmother truly says."
1266,Your grandmother weeps.
1267,She calls out that you must come.
1268,Is it not true?
1269,they asked in their hearts when they heard this.
1270,And immediately they returned to advise their grandmother.
1271,"SURELY we must go, our grandmother."
1272,But first we will advise you.
1273,This is the sign of our word that we will leave behind.
1274,"Each of us shall first plant an ear of unripe maize in the center of the house  If they dry up, this is a sign of our death."
1275,"They have died, you will say when they dry up."
1276,"If then they sprout again, They are alive, you will say, our grandmother and our mother."
1277,"This is the sign of our word that is left with you, they said."
1278,"Thus Hunahpu planted one, and Xbalanque planted another in the house."
1279,They did not plant them in the mountains or in fertile ground.
1280,"It was merely in dry ground, in the middle of the interior of their home, that they planted them."
1281,"Then they left, each with his blowgun, and descended to Xibalba."
1282,"They quickly went down the steps, passing through various river canyons."
1283,They passed through the midst of many birds.
1284,Flocks was the name of the birds.
1285,And again they passed over Pus River and Blood River.
1286,"In their hearts, the Xibalbans had intended these as traps."
1287,But they were not troubled.
1288,"They just passed over them, floating on their blowguns."
1289,"When they came to the four crossroads, they already knew the roads of Xibalbathe Black Road, the White Road, the Red Road, and the Blue/Green Road."
1290,Then they sent an insect named Mosquito.
1291,They sent him on ahead to obtain for them what he could hear: You shall bite each one of them in turn.
1292,Bite the first one seated there and then keep on biting them until you have finished biting all of them.
1293,"It will be truly yours then to suck the blood of people on the road, the mosquito was told."
1294,"Very well then, said the mosquito."
1295,So then he went along the Black Road until he alighted behind the effigies of carved wood.
1296,The first ones were all dressed up.
1297,"He bit the first one, but there was no response."
1298,"Then he bit the second one seated there, but he did not speak either."
1299,"Next he bit the third one seated there, who was One DeathOuch!"
1300,said each one when he was bitten.
1301,What?
1302,was their reply: Ow! said One Death.
1303,"What, One Death?"
1304,What is it?
1305,I am being bitten!
1306,Its just . . .
1307,Ow!
1308,What was that?
1309,Now I am being bitten!
1310,said the fourth one seated there.
1311,"What, Seven Death?"
1312,What is it?
1313,I am being bitten!
1314,"Next, the one seated fifth said, Ow!"
1315,Ow!
1316,"Flying Scab, asked Seven Death, what is it?"
1317,I am being bitten!
1318,he said.
1319,Then the sixth one seated there was bitten.
1320,Ow!
1321,"What, Gathered Blood?"
1322,What is it?
1323,asked Flying Scab.
1324,I am being bitten!
1325,he said.
1326,"Next, the seventh one seated there was bitten."
1327,Ow!
1328,he said.
1329,"What, Pus Demon?"
1330,What is it?
1331,asked Gathered Blood.
1332,I am being bitten!
1333,he said.
1334,Then the eighth one seated there was bitten.
1335,Ow!
1336,he said.
1337,"What, Jaundice Demon?"
1338,What is it?
1339,asked Pus Demon.
1340,I am being bitten!
1341,he said.
1342,Then the ninth one seated there was bitten.
1343,Ow!
1344,he said.
1345,"What, Bone Staff?"
1346,What is it?
1347,asked Jaundice Demon.
1348,I am being bitten!
1349,he said.
1350,Then the tenth one seated there was bitten.
1351,Ow!
1352,"What, Skull Staff?"
1353,What is it?
1354,asked Bone Staff.
1355,I am being bitten!
1356,he said.
1357,Then the eleventh one seated there was bitten.
1358,Ow!
1359,he said next.
1360,"What, Wing?"
1361,What is it?
1362,asked Skull Staff.
1363,I am being bitten!
1364,he said.
1365,"Next, the twelfth one seated there was bitten."
1366,Ow!
1367,he said.
1368,"What, Packstrap?"
1369,What is it?
1370,asked Wing.
1371,I am being bitten!
1372,Next was bitten the thirteenth one seated there.
1373,Ow!
1374,"What, Bloody Teeth?"
1375,What is it?
1376,asked Packstrap.
1377,I am being bitten!
1378,he said.
1379,Then the fourteenth seated one was bitten.
1380,Ow!
1381,"What, Bloody Claws?"
1382,What is it?
1383,asked Bloody Teeth.
1384,I am being bitten!
1385,he said.
1386,Thus their names were named.
1387,Each of them revealed the name of the other.
1388,Each of the individuals in order of their rank had his name revealed by the one who sat next to him  Not one of their names was missed until all of the names were named when they were bitten by a hair that Hunahpu had plucked from the front of his knee.
1389,It wasnt really a mosquito that had bitten them.
1390,And so Hunahpu and Xbalanque heard the names of all of them.
1391,Thus they came to where the Xibalbans were.
1392,"Hail these lords who are seated there, said a tempter."
1393,These are not lords.
1394,"These are merely effigies carved of wood, they said."
1395,"Then they hailed each one of them: Morning, One Death."
1396,"Morning, Seven Death Morning, Flying Scab."
1397,"Morning, Gathered Blood."
1398,"Morning, Pus Demon."
1399,"Morning, Jaundice Demon."
1400,"Morning, Bone Staff."
1401,"Morning, Skull Staff."
1402,"Morning, Wing. Morning, Packstrap."
1403,"Morning, Bloody Teeth."
1404,"Morning, Bloody Claws, they said when they arrived there."
1405,"All of them had their faces revealed, for all of their names were named."
1406,Not one of their names was missed.
1407,"When they were called upon, they gave the names of each one without leaving any of them out."
1408,"Sit down here, they were told, for it was desired that they sit on top of the bench."
1409,But they didnt want to: This isnt a bench for us.
1410,"It is merely a heated stone, said Hunahpu and Xbalanque."
1411,Thus they were not defeated.
1412,"Very well then, just go into that house, they were told."
1413,So then they entered into the House of Darkness.
1414,But they were not defeated there either.
1415,"In their hearts, the Xibalbans ordained that they would be defeated there in this, the first of the trials of Xibalba."
1416,Thus they entered first into the House of Darkness.
1417,"There the messenger of One Death gave to them a torch, already burning, and a cigar for each of them."
1418,And the messenger said when he arrived: Thus says the lord: Here is their torch.
1419,It must be given back at dawn along with the cigars.
1420,They must return them.
1421,"Very well, they replied."
1422,But they didnt light the torch.
1423,They just placed the red tail feather of a macaw on it as a substitute for flame.
1424,Thus the night watchmen saw it as if it were burning.
1425,"As for the cigars, they just put fireflies on their tips."
1426,All night they would glow brilliantly because of them.
1427,"We have defeated them, said the night watchmen."
1428,"But the torch was not used up, for it was only an illusion."
1429,Neither did the cigars have anything burning on them.
1430,It was merely an illusion as well.
1431,Thus they returned them whole to the lords: What becomes of them?
1432,Where did they come from?
1433,Who begat them?
1434,Who gave them birth?
1435,"Truly our hearts are troubled, for it is not good what they are doing to us."
1436,"Their appearance as well as their nature are unique, they said one to another."
1437,"Then they summoned all of the lords: Let us play ball, boys, they were told."
