doc_id,doc_str
99,"xaui cu xere hun ahpu xbalanque xchacou re cabrracan, xqha ri huracan, chipi caculha, raxa caculha, ta xqhauic chiquech ri hun ahpu xbalanque v cab v qahol vvcub caquix hun chic hun chic chichacatahic, xavi nu tzih rumal mavi vtz qui banoh chuvach vleuh, caquicouizah quih chi nimal chi alal macu quehe chuxic chibochÿh cu vbic chila relebal quih xqha cut ri hurracan chique ri e caib qaholab vtz bala lal ahau quevi na cut maui vtz vi caquilo, mapa lal qolic lal pu yacalic lal vqux cah xeqha cut ri qaholab ta xquiculuba vtzih huracan."
100,"are puch catahin ri cabrracan iohol huyub xa zcaquin chutinih racan chu vach vleuh huzu chi bulih nima huiub, chuti huyub rumal ta xculutah cumal ri qaholab."
101,"apa cat be vi at qahol xeqha chirech ri cabracan mahabi quin be vi, xa in vlÿ huyub, in puch yohol rech chibe quih chibe zac xqha cut ta xqhauic."
102,"xqha chi cut ri cabrracan chique ri hun ahpu xbalanque hupacha xpetic maui vetaam vvach, naquipa ibi xqha cabrracan mahabi cabi xa oh vbom, xapu oh tzarabom patac huyub, xa oh meba mahabi naquila quech at qahol, xa chuti huyub, xa nima huyub coh bec at qahol are curi hun nima huyub xquilo xa coquil caquÿc quitzih naht cacanic xa cacupupic quicouic chuvi huyub ronohel macuhabi hun caib q,iquin mi xcacam chuvach at qahol ve cut quitzih cauulih ronohel huiub at qahol xeqha ri hun ahpu xbalanque chire cabrracan ma quitzih xivilo ri huiub quibÿh a pa qovi xchivilna xchinvvlih cahoc apa xivil vi chila ba qovi chi relebal quih xeqha cut hun ahpu xbalanque."
103,"vtz chi cama cabe xe vqhax curi e caib chi qa holab mahabi xa cachape nicah chicaxol catqohe vi hun chamox, hun chaviquicab chique rumal qo ca vvb."
104,"ve qo q,iquin chicavvbah xeqha cut."
105,"quequicot chiquitihtobela qui vvbanic are curi ta quevvbanic mana vleuh tah vbac qui vvb, xa chicuxlabih ri q,iquin ta chiquivvbah chumaihah curi cabracan ta xquibac cu qui cac ri qaholab xquibol cut qui q,iquin chuvach cac hun cut q,iquin xquicul zahcab chirih zaqui vleu xquicoho are cut chicaya chire ta hiconoc ta chutzica puch ruxlab ca q,iquin ta chacahoc are curi vleuh xchoc chirih q,iquin cumal puleu chicatzac vi quehe cut puleu."
106,"chimuc vi, ve nima etamanel hun tzac, hun bit ta chauax oc, ta zaquiroc xeqha ri qaholab rumal xax chirain vi vquxlal ri chitÿc chichacuxic quehe xchuraih vqux ri cabracan xeqha chiquibil quib hun ahpu xbalanque."
107,"ta xquibol ri q,iquin xchacah cut εan vbolic, chiyipouic chi cab chiyanic quih ri q,iquin chicoinic, zimizoh ruxlab."
108,"are curi cabrracan curraih chic rechaxic xa cauahin v vaal pu chi xa cabiquilahic, cacurulah puch vchub vcaxah rumal vzimzohil q,iquin ta xutzonoh cut naquipa ri iuecha quitzih cuz ruxlab canunao chiya ta zcaquin vech xcha cut ta xya cut hun q,iquin chire cabracan, vchacatahic curi cate cut xuquiz ri q,iquin ta xbe chicut xeopon cu chila re lebal quih qo vi ri nima huyub are curi cabracan xa tubul chic racan vcab, mabi chicouin chic rumal ri vleu xcul chirih q,iquin xutio macu habi chic naquila xubbanchic chire huyub maui xutzinic, xuvlihtah."
109,ta xim cut cumal qaholab chirih xim vi v cab xrilih vcab cumal qaholab xim cut vcul racan vcabichal cate cut xquitarih cahoc puleu xquimucu quehe cut vchacatahic cabracan ri xavi xere hun ahpu xbalanque.
110,maui ahilan qui banoh varal chuvach vleuh.
111,are chicut xchicabÿh chic calaxic hun ahpu xbalan que.
112,"are nabe mi xcabih ri qui chacatahic vvcub caquix, ruc zipacna, ruq cabracan, varal chuvach vleuh."
113,"Are chicut xchicabÿh chic v bi qui cahau ri hun ahpu xbalan que xcacamuh chuvi xa pu xcacamuh vbixic vtzihoxic puch qui qaholaxic ri hun ahpu xbalanq’ xa nicah xchicabÿh, xa chacab v bixic quicahau."
114,Vae cute vtzihoxic.
115,"are qui bi ri hunhunahpu, que vqhaxic are cut qui cahau ri xpiyacoc xmucane chiquecumal chiacabal xealaxic ri hunhunahpu, vvcub hun ahpu cumal xpiyacoc, xmucane are curi hunhunahpu e caib xeralcualah, e pu caib v qahol, hun batz vbi nabe al, hun choven chicut vbi vcab al are cut vbi qui chuch va xbaquiyalo chuqhaxic rixoquil hun hunahpu."
116,"Are curi vvcub hun ahpu mahabi rixoquil xa vlaquel, xapu vcab xa qahol vqoheic e nimac ahnaoh, nim puch quetamabal enic vachinel, varal chuvach vleuh xa vtz qui qoheic qui yaquieic puch xquicutu nauiquil chiquivach ri hun batz, hun chouen, v qahol hunhunahpu, e ah zu e ahbix, e ah pu ahtzibenai pu ahcot, e ah xit, e ah puvac xevxic ri hun batz, hun choven, are curi hunhunahpu, vcub hunahpu xazac, xachaah chiquibano hu ta quih, xa e cacab chiquiculelaah quib e cahib chi conohel ta quecuchmaihic pa hom chul cu ri, voc ilol que vzamahel huracan chi chipi caculha, raxa caculha."
117,"are curi voc maui nah varal chuvach vleuh maui nah chi xibalba chire libah chi chopon chic chicah ruq huracan xeyaluh varal chuvach vleuh, xcaminac ca cut qui chuch ri hun batz hun chouen."
118,"are cut vbeel xibalba xechaah vi ta xquita cut hun came, vvcub came rahaual xibalba naquipa ri caban chuvach vleuh xa quenicnotic, xa pu quehuminic quebe ta tacoc varal tah queul chaah vi quecachac ta cut xa mahabi canimaxic cumal, mahabi quinim, mapuhabi qui xob cuxic xax quehiquic vloc paca vi xe qha cut conoh xibalba."
119,"ta xquicam qui naoh conohel ri qui bi hun came, vvcub came, enimac catol tzih."
120,"are curi ahauab ro nohel yaol vpatan rahauarem puch huhunchi ahauab rumal hun came, vvcub came."
121,"are curi xiquiripat, cuchumaquic vbi ahau, are cut qui patan ri quic chuyabih vinac."
122,"are chicuri ahal puh, ahal εana chic, qui ahauab are cut cahauarem ri chizipohic vi nac chipe puh chirih racan chipe εana chirih v vach chuεanel chuqhaxic cate cut rahauarem ahal puh, ahal εana vi."
123,"are chi curi ahau, chamia bac, chamia holom rahchami xibalba xa bac, qui chamÿ are cut cahchamÿal ri chibaquir vinac."
124,"qui tzih chi bac chi holom chic ta chicamic, zÿah bac xu pan chicamouic, are vpatan vi chamÿa bac chamÿaholom qui bi."
125,"are chicuri ahau ahalmez, ahaltocob qui bi are qui patan ri xa chiculvachih vinac v ve tzamez, ve pe pu chirih ha chuva ha chiculvachix vi xa chiquitocota chibe hupuloc chuvach vleuh ta chicamic are cut cahauarem ahalmez ahaltocob que vqhaxic."
126,are chicuri ahau xic patan quibi are cahauarem ri vinac chicam pa be xa rax camic chuqhaxic chipe quic pu chi ta chicamic chuxauah quic xa huhun chi patan qui telelaon xa chiquicozih v culel vqux vinac ta chicam pabe.
127,xa chiquiculmah aponoc ve chibinic chicul are cut cahauarem xic patan ri.
128,"are cut xquicuc qui naoh ri ta xetzaixic ta xecotobax puch hun hunahpu, vvcubhun ahpu."
129,"are xquiraih xibalba, ri quetzabal hun hunahpu vvcub hun ahpu ri qui tzuum qui bate, qui pach cab, qui iachvach, vach zot puch."
130,quicauubal hun hunahpu vucub hunahpu.
131,are chicut xchicabÿh chic qui bÿc chi xibalba xecanah cu canoc ri hun batz chouen vqahol hun hunahpu.
132,xcaminac oc qui chuch cachui chic qui chacatahic chic hun batz hun chouen cumal hun ahpu xbalanque.
133,"Cate cut qui petic zamahel ru mal hun came, vvcub came quix bec ixrah popachih he i taca ri hun hunahpu, vvcub hun ahpu quixqha ta quixopon cuq quepe toc queqha ahauab chivech varal tah queul chaaha vi cuq chicacaztah ta cavach cuq quitzih cacamaihah qui chi quehe ta cut quepe vi queqha ahauab chiquicam cu vloc ri qui choconizan, qui bate, qui pachcab chipe naipuch ri qui quiq que qha ahauab, quixqha ta quixoponoc xevqhaxic ri zamahel are cut qui zamahel ri tucur, chabi tucur, huracan tucur, caquix tucur, holom tucur quevqhaxic v zamahel xibalba are ri qhabi tucur queheri qhab."
134,"xa copquic, are curi huracan tucur xa hun racan qo v xic."
135,"are curi caquix tucur εaε rih qo v xic, are chi naipuch ri holom tucur xa vtuquel vholom mahabi racan xa v xic qolic e cahib ri zamahel rahpop achihab quecalem ta xepe cut chila chi xibalba libah chi xevlic e cu tacal chuvi hom quechaah cut hun hunahpu vvcub hun ahpu pahom ri nim xob carchah chuqhaxic e cu tacatoh ri tucur chuvi hom ta xquizac cut quitzih xavi xere vcholic vtzih hun came, vvcub came ahal puh, ahal cana chamia bac, chamia holom, xiquiripat, cuchumaquic, ahalmez, ahal tocob, xic patan quibi conohel ahauab xtzac quitzih cumal tucur."
136,"maquitzih caqha ahau hun came, vvcub came?"
137,quitzih bala queqha ohna cu achbilai ive.
138,"chicam vloc ri ronohel quetzabal queqha ahauab, vtz bala cohiuoiobeh na ohna capixabah canna ca chuch xeqha cut xebe cut chicochoch xeqha cut chire qui chuch xcaminac oc qui cahau hona ixca chuch xa et culic mi xul v zamahel ahau camol que, quepetoc caqha cut queqha tacol que xchicanah cu cana va ca quic xeqha cut cate xbe qui xima canoc puvi ha qohul na cate chica choconizah chic xa quixtzuan oc, xa pu quixbixan oc, quix siban oc, quixcoton oc, chi mecoh cochoch chimecoh puch vqux ivatit."
139,xevqhax cut hun batz hun choven ta xepixabaxic quzquz cut choc qui chuch ri xmucane.
140,"hona mahabi cohcamic mixbizonic xeqha ta xebec hun hunahpu, vvcub hun ahpu."
141,"Cate puch ta xebec hun hunahpu, vvcub hun ahpu xcam quibe cumal ri zamahel, ta xecahcut pu beal xibalba, xuluxuh vchi cumuc, xecah cut ta xeel chicu aponoc chuchihal ha zivan ub nuzivan cul, cu ziuan vbi xeecovi xeeco chicut chupan halhal ha zimah, maui ahilan zimah xeicovi maui xetocotahic ta xeopon chicut chi a chiquiquia xeicou chiri maui xcucah xeopon chi a vtuquel puch chi a maui xechacatahic xaui xeicou chic ta xeopon chicut pacahib xalcat be, cachiri cut xechacatah vi pacahib xalcat be hun εaεa be, hun cut queca be, zaqui be hun, hun cut εana be cahib be."
142,are cut xqhau ri queca be in quinicamo in vbe ahau xqhau ri be chiricut xeqhacatah vi are xquitaqueh ri be xibalba ta xeopon cut pa qui popobal rahaual xibal ba xechacatah chicut chiri.
143,are nabe cubulel ri.
144,xa poy xa aham che cautalic cumal xibalba.
145,"are cut nabe xquiquihila cala hun came, xeqha chire ri poy, cala vvcub came xe qha chic chire ri aham che ma cu xeqhacovic."
146,"cate cut xehumuhub rahaual xibalba chi tze xa quehumin chic chitze conohel ahauab rumal xechacomahic chiqui qux xquichac ri hunhunahpu, vvcub hun ahpu xetzeen na."
147,"cate cut xeqhau chic hun came, vvcub came vtzbala mi x ixulic chuvec chicaza v vach ibate, ipachcab xevqhax cut quixcu vloc chi catem xevqhaxic vtuquel cu catanalah abah qui tem xyaic xecat chicut chui tem, quitzihvi xepizcalih chic chuvi tem maui xeyacamaric quitzihvi xevalehic xcat qui culibal."
148,"cate cut xetzeen chic xibalba, xepichicharic chitze xvinaquiriheic vcumatz tze chiquiqux chiquiqui quib."
149,chiquibaquib chitze conohel rahaual xibalba.
150,"xa hix chiha, ve chibe yaoc ichah izic chi varabal xevqhax cut cate cut xeoponic pa quecuma ha vtuquel queεum vpam chihata xquicam cut qui naoh xibalba, xa quecapuzu chuec xa labe huzu huzu quecamic rumal ri quetzabal ri ca chahibal queqha cu ri xibalba chiquibil quib."
151,"are curi quichah xa coloquic cha zaquitoc vbi ri chah v chah xibalba xa hucul quichaah xahuzuc chiyohyox bac chicou vi ri qui chaah xibalba xeoc cut ri hunhunahpu, vvcub hun ahpu chupan ri queεumaha ta xbe cu yaoc quichah xa hun chi chah zihom chic xel ruq hun came vvcub came ruq huhun qui zic xaui tzihon chic xel cuq ahauab ta xbe cu yaoc cuq ri hunhunahpu, vvcub hun ahpu, echocochoh chi vloc pa queεum ta xopon ri yaol quichah ruq qui zic cahulhut ri chah xoc aponoc ri quichah e quitziha ri huhun qui zic he chul quiya chizaquiric maui chiquizic xaui xere v vach chulquimoloba que qha ahauab chive xevqhaxic xechacatah cut."
152,"xquiquiz ri chah xquiquiz curi zic xbe yao chique tzatz curi vtihobal xibalba quia molah chi tihobal are v nabe ri queεuma ha vtuquel queεum vpam, vcab chi cut xuxulim ha vbi tzatz chi teu vpam zac xuruxuh, zac caracoh chi xurulah teu choc vloc chupam, rox chi cut balami ha vbi vtuquel balam qo chupan quequichouic, quebuchuuic chi matat quechiquitit queetzapim balam pa ha."
153,"tzotzi ha vbi v cah v tihobal vtuquel tzotz vpam chiha quetzitzotic, quetzitilahic queropop pa ha e tzapin tzotz mahabi queel vi."
154,roo chi cut chaim ha vbi vtuquel cha qo chupam zacleloh re chicha chitzininic chiyohohic chiri pa ha.
155,"qui nabec vtihobal xibalba macu xeoc ri hun hunahpu, vvcubhun ahpu chupam, xa vbixic aponoc vbi tihobal ha ta xeoc cu apanoc hun hunahpu, vvcub hun ahpu chuvach hun came vvcub came apa qo vi ri nu zic, aon qovi ri nu chah xbeyaoc chivech xquec xvqhax cut."
156,xcaquizo at ahau.
157,"vtz bala va camic bala xquiz i quih quix camic xquizachic, xquicacup puch, varal xchivevah vi ivach quixpuzic xqha hun came vvcub came."
158,ta xepuz cut xemuc cut chi pucbal chah vbi xemuc vi xcat vholom ri hun hunahpu xa vnimal xmuquic ruq ri v chac chiya ri vholom xol che ri tiquil pa be xqha cut hun came vvcub came.
159,ta xbe cuyaoc vholom xol che.
160,"ta xvachin curi che mahabi v vach, maha choco ri vholom ri hun hunahpu chuxol che."
161,are curi zima cohcha chire va camic vholom hun hunahpu chuqhaxic.
162,"ta xumaihah cut hun came, vvcub came v vach riche."
163,humah colocac v vach.
164,macu calah qo chivi ri v holom hunhunahpu xa hunam chic vvach ruq vvach zima carilo ronohel xibalba ta chul qui caiih.
165,"nim vqoheic riche xux chiqui qux rumal huzu xubanic ta xoc vholom hun hunahpu chuxol xeqha curi xibalba chiquibil quib maco machupuvic ri vvach maco naipu maoc apanoc chuxe che xeqha xquicatah quib, xquiquil quib xibalba conohel."
166,"macu calah chiri v holom hun hunahpu xa hunamatal chic ruc vvach che ri zima vbi xuxic, nim cut vtzihoxic xuta hun capoh."
167,va cute xchicabÿh roponic.
168,Va chi cute vtzihoxic hun capoh vmeal hun ahau cuchumaquic vbi.
169,Are cut ta xuta hun capoh vmeal hun ahau cuchumaquic vbi v cahau xquic cut vbi ri capoh ta xuta cut vtzihoxic ri vvach che ta chitzihox chic rumal vcahau chumaihah cut ta chitzihoxic ma qui naoh vila ri che cabixic quitzih quz vvach cacha canutao xqha cut cate xbec xa vtuquel xapon cut chuxe che tiquil chi pucbal chah tiquil vi hiiaa.
170,naquipe vvach vae che maqui pa quz chivachin vache.
171,maquicam tah maquizach tah laquita xchin chup hunoc xqha curi capoh ta xqhau cut ri bac qo vla xol che naquipa caraih chire ri xa bac ri colocoxinac chucab tac che xqha ri vholom hun ahpu ta xqhavic chire ri capoh macaraih xuqhaxic?
172,canuraih xqha cut ri capoh utzbala chaliquiba vloc ri auiquicab vilana xqha ri bac ve xqha cu capoh xuliquiba acanoc vviquicab chuvach bac cate cut chipitz caban v chub bac ta xpetic tacal cut pu cab capoh ta xril cut v pu cab huzuc xunicoh macuhabi vchub bac pucab xaretal mi xnuya chaue ri nu chub nu caxah.
173,are ri nu holom mahabi cachocon chivi xa bac mahabi chi v chac.
174,xavi quehe vholom ve qui nimahau xavtiohil vtz vi vvach.
175,are cut ta chicamic chuxibih chirib vinac rumal vbaquil.
176,"quehe cut xa vqahol quehe ri vchub vcaxah vqoheic ve vqahol ahau ve puch vqahol naol, ahuchan xma chizach vi chibec chitzacatahic mavi chupel mapu maixel vvach ahau achih naol, ahvqhan xa xichicanahic vmial vqahol ta chuxoc."
177,quehe mi xnuban chave.
178,catacan cut chila chuvach vleu mavi cacamic catoc patzih ta chuxoc xqhari vholom hun hunahpu vvcub hun ahpu.
179,"xavi qui naoh ta xquibano are vtzih huracan chipi caculha, raxa caculha chiquech."
180,quehe cu vtzalihic chic capoh chi rochoch quia pixab xbÿx chirech.
181,huzu cu xvinaquir ral chupam rumal ri xachub.
182,are cut quivinaquiric hun ahpu xbalanque ta xopon cut chi rochoch ri capoh xzacat cut vacaquib ic ta xnauachil rumal vcahau ri cuchumaquic vbi v cahau
183,Cate puch vnatahic capoh rumal vcahau ta xil ri ral cochic ta xquicuch cut qui naoh conohel ahauab hun came vvcub came ruc ri cuchumaquic are ri numeal qochi ral ixahauab xa vhoxbal xqha curi cuchuma quic ta xoponic cuq ahauab vtzbala chacoto vchi ri tama cubÿh chipuz cut chinaht chibe puzu vi vtzbala alac ahauab xqha cut.
184,ca te cut xutzonoh chirech vmeal a pa ahchoce ri aval co chapam at nu meal?
185,"xqha cut mahabi val lal nu cahau, mahabi achih vetaam vvach xqhacut utz bala quitzih vi chi at hoxol chec chipuzu ix rahpop achih chicama vloc ri vqux chupan zel chiquicololeh ahauab vacamic xevqhax cut ri tucur, e cahib ta xebec quitiquem ri zel ta xebec quichelem ri capoh cucaam ri zaquitoc puzbal re."
186,maui chutzinic quinicamizah ix zamahel rumal maui nu hoxbal ri qo chinupam xaqui xvinaquiric xere xbenumaihah ri vholom hun hunahpu qochi pucbal chah quequeta cut maui qui puz ix zamahel xqhari capoh ta xqhauic.
187,"naquipa xchicacoh v quexel ri iqux mi xbÿx vloc rumal acahau chicam vloc ri vqux xchiquitzololeh ahauab, xchiqui tzaquixtah xchiquihunam vachih v tzaquic chanim chicama vloc pazel chicoloba cahoc vqux chupan zel mapa mi xohvqhax vloc naquila cut xchicaya pazel cacahtanabec mata catcamic xe qha curi zamahel."
188,"vtz bala maui quech ri qux ta chuxoc ruq maui varal ivochoch chuxic macu xa chichih vinac chicamic cate qui tzih ivech ri qui tzih hoxol cate naipu rech hun came, vvcub came, xa quic, xa holomax rech ta chuxoc are chicut chuvach."
189,maui are ri qux chicat chuvach ta chuxoc.
190,chicoho ri vvach che qhacut ri capoh εaε cut v vaal ri che xelic xcul pazel cate puch xuvon rib coloquic xuxic vque xel vqux ta iitz chicul vvaal.
191,cac che queheri quic v vaal che xelic vquexel v quiquel ta xu colo chila ri quic chupan ri v va al εaεche quehe curi quic rih xuxic εaε luhluh chic colom chi pazel ta xcop cut ri che rumal capoh.
192,chuh εaεche chuqhaxic.
193,are curi quic xubinaah rumal quic holomax chuchaxic.
194,chila cut quix locox vi chuvach vleu qo ivech chuxic xqha cut chique ri tucur vtz bala at capoh.
195,xcabeba cauaba acanoc xa cabin apanoc oh nacaya ixtah v va vquexevach a qux chiquivach ahauab xeqha cut ri zamahel.
196,ta xopon cut chiquivach ahauab quezeleuachin conohel.
197,maui xutzinic xqha cut hun came.
198,mi xutzinic ixahauab vana cu vqux xe qo pazel.
199,utzbala vila cut xqha curi hun came ta xuchuieh cu a canoc caturur rih chicomah εaε luhluh rih chiquic vtz chiluu v vach εaε chiya chuvi εaε xqha cut hun came.
200,cate puch xquichaquih chuvi εaε coc cut xquina xibalba xequiz yacatah vloc conohel xe chique chuvi quitzih chi quz xquinao ri vzibel quic are cut e chiquichoh vi canoc ta xebe ri tucur e uabai rech capoh xuquia acanoc chi hul chuvi vleuh xzalih chicu cah oc ri vabanel.
201,quehe cut xe chacatah vi rahaual xibalba ri rumal capoh xemoyvachixic conohel.
202,Are cut e qo ri vchuch hun batz hun choven ta xul ri ixoc xquic v bi.
203,ta xul cut ri ixoc xquic ruq ri vchuch hun batz hun choven xqoloc ral chupam.
204,xa zcaquin chic maui queyaqueic ri hun ahpu xbalanque quibi.
205,ta xul curi ixoc chire ri atit xqha curi ixoc chire ri atit.
206,mi xinulic lal chichu in alibla in puch alcual la lal chichu xqha ta xoc vloc ruq ri atit.
207,apa catpe vi vloc qo chi pa ri val ma pa xecamic chi xibalba.
208,e cu caib canoc quetal qui tzihel puch hun batz hun chouen quibi ve avila catpe vi catel vbic xuqhax ri capoh rumal atit.
209,xere la quitzih vi chi in alib la xqo nare in qo vi rech hun hunahpu va vcaam e qazlic maui e caminac ri hun hunahpu vvcub hunahpu xa vcatbal rib zac mi xquibano lal valib quehe cut ivila ta chiloc vvach ri vcaam xuqhaxic ri atit.
210,"are cut que cacat ri hun batz hun chouen xa zu xa bix caquibano, xa zibanic, xa pu cotonic qui chaquih chi hu ta quih are cut cubul vi vqux ri atit xqha chicut atit xma cauahvi at ta valib xa ahoxbal ri qo chapam at qaxtoq xecamvi val cabÿh xqha chicut ri atit quitzih ibare va canubÿh vtzbala at valib canutao vhat bala ha cama quecha vi chiquivaeh hahacha hun chinima cat chipetic at na cu valib canutao xuqhax cut ri capoh."
211,vtz bala xqha cut cate puch ta xbec pa abix qo vi cabix ri hun batz hun chouen hocam vbeel cumal xutaqueh cut capoh xopon puch chiri pa abix.
212,"xacu huvi ri abix xma qo chivi vca vi roxvi xuvachelaam vi uvach chihuvi ta xquiz cut vqux ri capoh quila in macol, in qazbol apa xchincam vi ri hun cat echa cabixic xcha cut cate puch vziquixic chahal echa rumal ta tul valoc ta tul tacaloc xtoh, xcanil, xcacauix pu tziya at chahal re queqha hun batz hun chouen xqhari capoh."
213,ta xucam cut ri zamÿ vzamÿal v vi hal xuboc acanoc maui xuhach ri hal chicau cut ri hal echa pa cat xcaxinic ri nima cat ta xpe cut ri capoh.
214,"xa cu chicop xecan ri cat ta xpetic xbe quiya vcoc xucut ha queheri re can xoponic xril ri atit cate puch, ta xril ri atit ri echa hun chinima cat apa mi xpevi ri echa auvmal mi xealcalaba vi ve mi xquiz acam vloc ri cabix chibe navila xqha ri atit ta xbe puch xberila ri abix xavi xere qovi ri huvi abix xavi cu xere calah vcolibal cat chuxe."
215,anim chicut xpe ri atit xul chicut chi rochoch xqha chicut chire ri capoh xere vi retal ri quitzih vi chiat valib chivil china abanoh ri e qo ri vi enavinac chic xuqhax cut capoh
216,Are chic xchicatzihoh calaxic hun ahpu xbalanque
217,Are cut calaxic vae xchicabÿh ta xuric vquih calaxic ta xalan puch ri capoh xquic vbi.
218,macu xu vachih atit ta xealaxic libah chi xeyaqueic e caib chicalaxic.
219,"hun ahpu xbalanque quibi pa huiub xeyaque vi ta xeoc cut pa ha macu quevaric he atzaca vloc quitzih chach quichi xqha ri atit cate cut ta xeya pa zanic quz cu quivaram chiri xeel chicu chiri xeya chic chuvi quix are ta cut xcah hun batz hun choven xecam ta chiri pa zanic, xecam ta pu chuvi quix xcah rumal quichaquimal, qui εaε vachibal puch cumal hun batz hun chouen maui xeculax pa ha cumal quichac nabec xamaui que taam xavi cu pahuiub xequÿ vi e cu nimac ahzu ahbix ri hun batz hun chouen."
220,xenimaquir cut nima caxcol rail.
221,xeicou vi xecaxcobizaxic enimac etamanel chic xeuxic.
222,"xavi xere e ahzu e ahbix e pu ahzibab, ahcot xevxic ronohel chutzin cumal."
223,"xa xquetaam vi xealaxic xa xenauinac epu uquexel qui cahau ri xebe chixibalba caminac vi qui cahau e cu nimac etamanel ri hun batz hun chouen chi qui qux ronohel nabec quetaam ta xevinaquir ri qui chac, macu xel apanoc quinauiquil rumal qui εaε vachibal xa chiquih xcah vi v yoc qui qux maui banoh xepoizaxic cumal ri hun ahpu xbalanque xacu vvbanic chiquibano huta quih maui queloεoxic rumal ri catit hun batz hun choven."
224,"maui chiia quiva xbaninac vaim xepu vainac ri hun batz hun choven ta quevvlic, macu quecacaric oiouaric xa chiquicuyu xere quetaam ri qui qoheic queheri zac caquilo cucaam cut qui q,iquin ta quevlic huta quih chiquiti cut ri hun batz hun choven mahabi naquila chiia chiquech quicabi chal ri hun ahpu xbalanque xa cu zu, xapu bix chiquibano hun batz hun chouen."
225,"ta xevl chi puch ri hun ahau xbalanque mahabi chic qui q,iquin cucaam xeoc vl oc xcacar curi atit naquipa ru mal mahabi chi ziquin ivcaam xevqhax cut ri hun ah pu xbalan que."
226,"are vi ixcatit xa mi xetana tob ca q,iquin chuvi che xqha cut macu habi chacan chui che chiquech ixcatit chicah ta pu ri catz quebe ta cuq chibe ta qui cazah vloc ri q,iquin xeqha cut vtzbala cohbe iuvq zaquiric xeqha curi catz ta xechacouic."
227,"xcaminac cut quinaoh quicabichal chirech qui chaquic hun batz hun chouen, xa catzolcomih qui qoheic e upam, catzih ta chuxoc rumal nima caxcol mi xquiban chique xoh camtah, xohzachtah puch xcah rioh quichac queheri ala xohpe vi vloc chiquiqux."
228,quehe cut que cachac vi xa retal chicabano xeqha chiquibil quib.
229,"ta xebe cut chila chuxe che cante vbi cachbilan curi catz ta xebec xquitiquiba chi cut vvbanic maui ahilan chi q,iquin chuvi che quechititic xe maihan cut ri catz ta xquil ri q,iquin."
230,"are curi q,iquin mahabi hun oc xcah vloc chuxe che, ri catziquin e maui quecah vloc."
231,xahix cazah vloc xeqha cut chire catz vtzbala xeqha cut.
232,cate puch xeacanic chui che xnimar cut ri che xzipoh vpam cate cut xerah cah vloc macu vtz chic qui cahic vloc chuvi che hun batz hun choven xeqha cu vloc chuvi che: hupacha cohv chanic ixcachac tocob cavach a reri che caxibin chic caquilo ix ca chac xecha vloc chuvi che xe qha curi hun ahpu xbalanque chiquira ivex chixima xe ipam nahtic vtzam chihurehe chivih cate cut vtz ibinic xevqhax chic cumal quichac.
233,"vve xecha cut ta xquihuruba cut vtzam qui toc xa pu huzu qui he chi xuxic xa coy xquivachibeh chic cate cut xebe chui tac che chuti huyub nima huyub xebec patac quichelah, quevohon chic quizilah chic chucab tac che quehe cut quicha catahic hun batz hun chouen, cumal hun ahpu xbalanque."
234,"xa rumal qui naual ta xquibano, ta xeopon cut chicochoch xeqha cut xeoponic ruq catit ruq pu qui chuch ixcatit naquila mi xquiculvachih ri catz xa rax qui vach mi xebec queheri e chicop chic xeqha cut vena quila mi xibanchique ivatz mi xinicalaba mipu xinichiquiba, mata quehe xiban chique ivatz ixvi xqhari atit chiquech hun ahpu xbalanque."
235,"xeqha chi cut chire catit mi xbizonic ixcatit xchivil chic qui vach ri catz xquevlic xe re chicut vtihovic va chive ix catit la qui mi xtzeenic catiha na qui quih xeqha cut cate puch xquitiquiba zuanic, hun ahpu coy xquizuah"
236,Cate puch xebixanic xezuanic xecohomanic ta vcamic ri qui zu qui cohom ta xcube puch ri catit cuq ta xezuanic xeziquix pa zu pa bix ta xubinaah ri hun ahpu coy vbi zu ta xeoc cu vloc ri hun batz hun chouen quexahouic ta xevlic cate puch ta xmucun ri atit itzel qui vach xril atit ta xtzeenic maui xucui vtze atit.
237,"xacu huzu xebec maui xil chiquivach eiacatic xebe pa quechelah naquipa chibano ixcatit xa cah mul xchicatiho xa oxmul chic xquecaziquih pa zu pa bix quichicuyu itze catiha china xeqha chic hun ahpu xbalanque cate xezuan chic, ta xeoc chi vloc quexahou chic xe vl chic chi vnicahal vva ha xa ui ququz caquibano xavi caquitac chiih ri catit chi tze libah chi xtzeen chiri catit quitzih tzeebal qui vach ri coy chixiriric xe qui pam chichilita xe puch vchi qui qux ta xeoc vloc are cut qui chutzeeh atit cate xe be chic patac huiub."
238,naquipa qui chicabano ixcatit xere chiva roxmul chic xchicatiho xqhari hun ahpu xbalanque.
239,xezuan chic xevl chic quexahouic.
