part,sent,token_num,token_str,term_str,chunk_num
3,89,9,am,am,13
3,89,10,the,the,13
3,89,11,one,one,13
3,89,12,you,you,13
3,89,13,are,are,13
3,89,14,taking.,taking,13
3,90,0,I,i,13
3,90,1,am,am,13
3,90,2,the,the,13
3,90,3,lord's,lord's,13
3,90,4,"road,""",road,13
3,90,5,said,said,13
3,90,6,the,the,13
3,90,7,road.,road,13
3,91,0,And,and,13
3,91,1,they,they,13
3,91,2,were,were,13
3,91,3,defeated,defeated,13
3,91,4,there:,there,13
3,91,5,this,this,13
3,91,6,was,was,13
3,91,7,the,the,13
3,91,8,Road,road,13
3,91,9,of,of,13
3,91,10,Xibalba.,xibalba,13
3,92,0,And,and,13
3,92,1,then,then,13
3,92,2,they,they,13
3,92,3,came,came,13
3,92,4,to,to,13
3,92,5,the,the,13
3,92,6,council,council,13
3,92,7,place,place,13
3,92,8,of,of,13
3,92,9,the,the,13
3,92,10,lords,lords,13
3,92,11,of,of,13
3,92,12,"Xibalba,",xibalba,13
3,92,13,and,and,13
3,92,14,they,they,13
3,92,15,were,were,13
3,92,16,defeated,defeated,13
3,92,17,again,again,13
3,92,18,there.,there,13
3,93,0,The,the,13
3,93,1,ones,ones,13
3,93,2,seated,seated,13
3,93,3,first,first,13
3,93,4,there,there,13
3,93,5,are,are,13
3,93,6,just,just,13
3,93,7,"manikins,",manikins,13
3,93,8,just,just,13
3,93,9,woodcarvings,woodcarvings,13
3,93,10,dressed,dressed,13
3,93,11,up,up,13
3,93,12,by,by,13
3,93,13,Xibalba.,xibalba,13
3,94,0,And,and,13
3,94,1,they,they,13
3,94,2,greeted,greeted,13
3,94,3,the,the,13
3,94,4,first,first,13
3,94,5,ones:,ones,13
3,94,6,"""Morning,",morning,13
3,94,7,One,one,13
3,94,8,"Death,""",death,13
3,94,9,they,they,13
3,94,10,said,said,13
3,94,11,to,to,13
3,94,12,the,the,13
3,94,13,manikin.,manikin,13
3,95,0,"""Morning,",morning,13
3,95,1,Seven,seven,13
3,95,2,"Death,""",death,13
3,95,3,they,they,13
3,95,4,said,said,13
3,95,5,to,to,13
3,95,6,the,the,13
3,95,7,woodcarving,woodcarving,13
3,95,8,in,in,13
3,95,9,turn.,turn,13
3,96,0,So,so,13
3,96,1,they,they,13
3,96,2,did,did,13
3,96,3,not,not,13
3,96,4,win,win,13
3,96,5,"out,",out,13
3,96,6,and,and,13
3,96,7,the,the,13
3,96,8,lords,lords,13
3,96,9,of,of,13
3,96,10,Xibalba,xibalba,13
3,96,11,shouted,shouted,13
3,96,12,out,out,13
3,96,13,with,with,13
3,96,14,laughter,laughter,13
3,96,15,over,over,13
3,96,16,this.,this,13
3,97,0,All,all,13
3,97,1,the,the,13
3,97,2,lords,lords,13
3,97,3,just,just,13
3,97,4,shouted,shouted,13
3,97,5,with,with,13
3,97,6,laughter,laughter,13
3,97,7,because,because,13
3,97,8,they,they,13
3,97,9,had,had,13
3,97,10,triumphed;,triumphed,13
3,97,11,in,in,13
3,97,12,their,their,13
3,97,13,hearts,hearts,13
3,97,14,they,they,13
3,97,15,had,had,13
3,97,16,beaten,beaten,13
3,97,17,One,one,13
3,97,18,and,and,13
3,97,19,Seven,seven,13
3,97,20,Hunahpu.,hunahpu,13
3,98,0,They,they,13
3,98,1,laughed,laughed,13
3,98,2,on,on,13
3,98,3,until,until,13
3,98,4,One,one,13
3,98,5,and,and,13
3,98,6,Seven,seven,13
3,98,7,Death,death,13
3,98,8,spoke:,spoke,13
3,98,9,"""It's",it's,13
3,98,10,good,good,13
3,98,11,that,that,13
3,98,12,you've,you've,13
3,98,13,come.,come,13
3,99,0,Tomorrow,tomorrow,13
3,99,1,you,you,13
3,99,2,must,must,13
3,99,3,put,put,13
3,99,4,your,your,13
3,99,5,yokes,yokes,13
3,99,6,and,and,13
3,99,7,arm,arm,13
3,99,8,guards,guards,13
3,99,9,into,into,13
3,99,10,"action,""",action,13
3,99,11,they,they,13
3,99,12,were,were,13
3,99,13,told.,told,13
3,100,0,"""Sit",sit,13
3,100,1,here,here,13
3,100,2,on,on,13
3,100,3,our,our,13
3,100,4,"bench,""",bench,13
3,100,5,they,they,13
3,100,6,were,were,13
3,100,7,"told,",told,13
3,100,8,but,but,13
3,100,9,the,the,13
3,100,10,only,only,13
3,100,11,bench,bench,13
3,100,12,they,they,13
3,100,13,were,were,13
3,100,14,offered,offered,13
3,100,15,was,was,13
3,100,16,a,a,13
3,100,17,burning-hot,burninghot,13
3,100,18,rock.,rock,13
3,101,0,So,so,13
3,101,1,now,now,13
3,101,2,they,they,13
3,101,3,were,were,13
3,101,4,burned,burned,13
3,101,5,on,on,13
3,101,6,the,the,13
3,101,7,bench;,bench,13
3,101,8,they,they,13
3,101,9,really,really,13
3,101,10,jumped,jumped,13
3,101,11,around,around,13
3,101,12,on,on,13
3,101,13,the,the,13
3,101,14,bench,bench,13
3,101,15,"now,",now,13
3,101,16,but,but,13
3,101,17,they,they,13
3,101,18,got,got,13
3,101,19,no,no,13
3,101,20,relief.,relief,13
3,102,0,They,they,13
3,102,1,really,really,13
3,102,2,got,got,13
3,102,3,up,up,13
3,102,4,"fast,",fast,13
3,102,5,having,having,13
3,102,6,burned,burned,13
3,102,7,their,their,13
3,102,8,butts.,butts,13
3,103,0,At,at,13
3,103,1,this,this,13
3,103,2,the,the,13
3,103,3,Xibalbans,xibalbans,13
3,103,4,laughed,laughed,13
3,103,5,"again,",again,13
3,103,6,they,they,13
3,103,7,began,began,13
3,103,8,to,to,13
3,103,9,shriek,shriek,13
3,103,10,with,with,13
3,103,11,"laughter,",laughter,13
3,103,12,the,the,13
3,103,13,laughter,laughter,13
3,103,14,rose,rose,13
3,103,15,up,up,13
3,103,16,like,like,13
3,103,17,a,a,13
3,103,18,serpent,serpent,13
3,103,19,in,in,13
3,103,20,their,their,13
3,103,21,very,very,13
3,103,22,"cores,",cores,13
3,103,23,all,all,13
3,103,24,the,the,13
3,103,25,lords,lords,13
3,103,26,of,of,13
3,103,27,Xibalba,xibalba,13
3,103,28,laughed,laughed,13
3,103,29,themselves,themselves,13
3,103,30,down,down,13
3,103,31,to,to,13
3,103,32,their,their,13
3,103,33,blood,blood,13
3,103,34,and,and,13
3,103,35,bones.,bones,13
3,104,0,"""Just",just,13
3,104,1,go,go,13
3,104,2,in,in,13
3,104,3,the,the,13
3,104,4,house.,house,13
3,105,0,Your,your,13
3,105,1,torch,torch,13
3,105,2,and,and,13
3,105,3,cigars,cigars,13
3,105,4,will,will,13
3,105,5,be,be,13
3,105,6,brought,brought,13
3,105,7,to,to,13
3,105,8,your,your,13
3,105,9,sleeping,sleeping,13
3,105,10,"quarters,""",quarters,13
3,105,11,the,the,13
3,105,12,boys,boys,13
3,105,13,were,were,13
3,105,14,told.,told,13
3,106,0,After,after,13
3,106,1,that,that,13
3,106,2,they,they,13
3,106,3,came,came,13
3,106,4,to,to,13
3,106,5,the,the,13
3,106,6,Dark,dark,13
3,106,7,"House,",house,13
3,106,8,a,a,13
3,106,9,house,house,13
3,106,10,with,with,13
3,106,11,darkness,darkness,13
3,106,12,alone,alone,13
3,106,13,inside.,inside,13
3,107,0,Meanwhile,meanwhile,13
3,107,1,the,the,13
3,107,2,Xibalbans,xibalbans,13
3,107,3,shared,shared,13
3,107,4,their,their,13
3,107,5,thoughts:,thoughts,13
3,107,6,"""Let's",let's,13
3,107,7,just,just,13
3,107,8,sacrifice,sacrifice,13
3,107,9,them,them,13
3,107,10,tomorrow.,tomorrow,13
3,108,0,It,it,13
3,108,1,can,can,13
3,108,2,only,only,13
3,108,3,turn,turn,13
3,108,4,out,out,13
3,108,5,to,to,13
3,108,6,be,be,13
3,108,7,quick;,quick,13
3,108,8,they'll,they'll,13
3,108,9,die,die,13
3,108,10,quickly,quickly,13
3,108,11,because,because,13
3,108,12,of,of,13
3,108,13,our,our,13
3,108,14,playing,playing,13
3,108,15,"equipment,",equipment,13
3,108,16,our,our,13
3,108,17,gaming,gaming,13
3,108,18,"things,""",things,13
3,108,19,the,the,13
3,108,20,Xibalbans,xibalbans,13
3,108,21,are,are,13
3,108,22,saying,saying,13
3,108,23,among,among,13
3,108,24,themselves.,themselves,13
3,109,0,This,this,13
3,109,1,ball,ball,13
3,109,2,of,of,13
3,109,3,theirs,theirs,13
3,109,4,is,is,13
3,109,5,just,just,13
3,109,6,a,a,13
3,109,7,spherical,spherical,13
3,109,8,knife.,knife,13
3,110,0,White,white,13
3,110,1,Dagger,dagger,13
3,110,2,is,is,13
3,110,3,the,the,13
3,110,4,name,name,13
3,110,5,of,of,13
3,110,6,the,the,13
3,110,7,"ball,",ball,13
3,110,8,the,the,13
3,110,9,ball,ball,13
3,110,10,of,of,13
3,110,11,Xibalba.,xibalba,13
3,111,0,Their,their,13
3,111,1,ball,ball,13
3,111,2,is,is,13
3,111,3,just,just,13
3,111,4,ground,ground,13
3,111,5,down,down,13
3,111,6,to,to,13
3,111,7,make,make,13
3,111,8,it,it,13
3,111,9,smooth;,smooth,13
3,111,10,the,the,13
3,111,11,ball,ball,13
3,111,12,of,of,13
3,111,13,Xibalba,xibalba,13
3,111,14,is,is,13
3,111,15,just,just,13
3,111,16,surfaced,surfaced,13
3,111,17,with,with,13
3,111,18,crushed,crushed,13
3,111,19,bone,bone,13
3,111,20,to,to,13
3,111,21,make,make,13
3,111,22,it,it,13
3,111,23,firm.,firm,13
3,112,0,AND,and,13
3,112,1,ONE,one,13
3,112,2,AND,and,13
3,112,3,SEVEN,seven,13
3,112,4,HUNAHPU,hunahpu,13
3,112,5,WENT,went,13
3,112,6,INSIDE,inside,13
3,112,7,DARK,dark,13
3,112,8,HOUSE.,house,13
3,113,0,And,and,13
3,113,1,then,then,13
3,113,2,their,their,13
3,113,3,torch,torch,13
3,113,4,was,was,13
3,113,5,"brought,",brought,13
3,113,6,only,only,13
3,113,7,one,one,13
3,113,8,"torch,",torch,13
3,113,9,already,already,13
3,113,10,"lit,",lit,13
3,113,11,sent,sent,13
3,113,12,by,by,13
3,113,13,One,one,13
3,113,14,and,and,13
3,113,15,Seven,seven,13
3,113,16,"Death,",death,13
3,113,17,along,along,13
3,113,18,with,with,13
3,113,19,a,a,13
3,113,20,cigar,cigar,13
3,113,21,for,for,13
3,113,22,each,each,13
3,113,23,of,of,13
3,113,24,"them,",them,13
3,113,25,also,also,13
3,113,26,already,already,13
3,113,27,"lit,",lit,13
3,113,28,sent,sent,13
3,113,29,by,by,13
3,113,30,the,the,13
3,113,31,lords.,lords,13
3,114,0,When,when,13
3,114,1,these,these,13
3,114,2,were,were,13
3,114,3,brought,brought,13
3,114,4,to,to,13
3,114,5,One,one,13
3,114,6,and,and,13
3,114,7,Seven,seven,13
3,114,8,Hunahpu,hunahpu,13
3,114,9,they,they,13
3,114,10,were,were,13
3,114,11,"cowering,",cowering,13
3,114,12,here,here,13
3,114,13,in,in,13
3,114,14,the,the,13
3,114,15,dark.,dark,13
3,115,0,When,when,13
3,115,1,the,the,13
3,115,2,bearer,bearer,13
3,115,3,of,of,13
3,115,4,their,their,13
3,115,5,torch,torch,13
3,115,6,and,and,13
3,115,7,cigars,cigars,13
3,115,8,"arrived,",arrived,13
3,115,9,the,the,13
3,115,10,torch,torch,13
3,115,11,was,was,13
3,115,12,bright,bright,13
3,115,13,as,as,13
3,115,14,it,it,13
3,115,15,entered;,entered,13
3,115,16,their,their,13
3,115,17,torch,torch,13
3,115,18,and,and,13
3,115,19,both,both,13
3,115,20,of,of,13
3,115,21,their,their,13
3,115,22,cigars,cigars,13
3,115,23,were,were,13
3,115,24,burning.,burning,13
3,116,0,The,the,13
3,116,1,bearerspoke:,bearerspoke,13
3,116,2,"""'They",'they,13
3,116,3,must,must,13
3,116,4,be,be,13
3,116,5,sure,sure,13
3,116,6,to,to,13
3,116,7,return,return,13
3,116,8,them,them,13
3,116,9,in,in,13
3,116,10,the,the,13
3,116,11,morning-,morning,13
3,116,12,not,not,13
3,116,13,"finished,",finished,13
3,116,14,but,but,13
3,116,15,just,just,13
3,116,16,as,as,13
3,116,17,they,they,13
3,116,18,look,look,13
3,116,19,now.,now,13
3,117,0,They,they,13
3,117,1,must,must,13
3,117,2,return,return,13
3,117,3,them,them,13
3,117,4,"intact,'",intact',13
3,117,5,the,the,13
3,117,6,lords,lords,13
3,117,7,say,say,13
3,117,8,to,to,13
3,117,9,"you,""",you,13
3,117,10,they,they,13
3,117,11,were,were,13
3,117,12,"told,",told,13
3,117,13,and,and,13
3,117,14,they,they,13
3,117,15,were,were,13
3,117,16,defeated.,defeated,13
3,118,0,They,they,13
3,118,1,finished,finished,13
3,118,2,the,the,13
3,118,3,torch,torch,13
3,118,4,and,and,13
3,118,5,they,they,13
3,118,6,finished,finished,13
3,118,7,the,the,13
3,118,8,cigars,cigars,13
3,118,9,that,that,13
3,118,10,had,had,13
3,118,11,been,been,13
3,118,12,brought,brought,13
3,118,13,to,to,13
3,118,14,them.,them,13
3,119,0,And,and,13
3,119,1,Xibalba,xibalba,13
3,119,2,is,is,13
3,119,3,packed,packed,13
3,119,4,with,with,13
3,119,5,"tests,",tests,13
3,119,6,heaps,heaps,13
3,119,7,and,and,13
3,119,8,piles,piles,13
3,119,9,of,of,13
3,119,10,tests.,tests,13
3,120,0,This,this,13
3,120,1,is,is,13
3,120,2,the,the,13
3,120,3,first,first,13
3,120,4,one:,one,13
3,120,5,the,the,13
3,120,6,Dark,dark,13
3,120,7,"House,",house,13
3,120,8,with,with,13
3,120,9,darkness,darkness,13
3,120,10,alone,alone,13
3,120,11,inside.,inside,13
3,121,0,And,and,13
3,121,1,the,the,13
3,121,2,second,second,13
3,121,3,is,is,13
3,121,4,named,named,13
3,121,5,Rattling,rattling,13
3,121,6,"House,",house,13
3,121,7,heavy,heavy,13
3,121,8,with,with,13
3,121,9,cold,cold,13
3,121,10,"inside,",inside,13
3,121,11,whistling,whistling,13
3,121,12,with,with,13
3,121,13,"drafts,",drafts,13
3,121,14,clattering,clattering,13
3,121,15,with,with,13
3,121,16,hail.,hail,13
3,122,0,A,a,13
3,122,1,deep,deep,13
3,122,2,chill,chill,13
3,122,3,comes,comes,13
3,122,4,inside,inside,13
3,122,5,here.,here,13
3,123,0,And,and,13
3,123,1,the,the,13
3,123,2,third,third,13
3,123,3,is,is,13
3,123,4,named,named,13
3,123,5,Jaguar,jaguar,13
3,123,6,"House,",house,13
3,123,7,with,with,13
3,123,8,jaguars,jaguars,13
3,123,9,alone,alone,13
3,123,10,"inside,",inside,13
3,123,11,jostling,jostling,13
3,123,12,one,one,13
3,123,13,"another,",another,13
3,123,14,crowding,crowding,13
3,123,15,"together,",together,13
3,123,16,with,with,13
3,123,17,gnashing,gnashing,13
3,123,18,teeth.,teeth,13
3,124,0,They're,they're,13
3,124,1,scratching,scratching,13
3,124,2,around;,around,13
3,124,3,these,these,13
3,124,4,jaguars,jaguars,13
3,124,5,are,are,13
3,124,6,shut,shut,13
3,124,7,inside,inside,13
3,124,8,the,the,13
3,124,9,house.,house,13
3,125,0,Bat,bat,13
3,125,1,House,house,13
3,125,2,is,is,13
3,125,3,the,the,13
3,125,4,name,name,13
3,125,5,of,of,13
3,125,6,the,the,13
3,125,7,fourth,fourth,13
3,125,8,"test,",test,13
3,125,9,with,with,13
3,125,10,bats,bats,13
3,125,11,alone,alone,13
3,125,12,inside,inside,13
3,125,13,the,the,13
3,125,14,"house,",house,13
3,125,15,"squeaking,",squeaking,13
3,125,16,"shrieking,",shrieking,13
3,125,17,darting,darting,13
3,125,18,through,through,13
3,125,19,the,the,13
3,125,20,house.,house,13
3,126,0,The,the,13
3,126,1,bats,bats,13
3,126,2,are,are,13
3,126,3,shut,shut,13
3,126,4,inside;,inside,13
3,126,5,they,they,13
3,126,6,can't,can't,13
3,126,7,get,get,14
3,126,8,out.,out,14
3,127,0,And,and,14
3,127,1,the,the,14
3,127,2,fifth,fifth,14
3,127,3,is,is,14
3,127,4,named,named,14
3,127,5,Razor,razor,14
3,127,6,"House,",house,14
3,127,7,with,with,14
3,127,8,blades,blades,14
3,127,9,alone,alone,14
3,127,10,inside.,inside,14
3,128,0,The,the,14
3,128,1,blades,blades,14
3,128,2,are,are,14
3,128,3,moving,moving,14
3,128,4,back,back,14
3,128,5,and,and,14
3,128,6,"forth,",forth,14
3,128,7,"ripping,",ripping,14
3,128,8,slashing,slashing,14
3,128,9,through,through,14
3,128,10,the,the,14
3,128,11,house.,house,14
3,129,0,These,these,14
3,129,1,are,are,14
3,129,2,the,the,14
3,129,3,first,first,14
3,129,4,tests,tests,14
3,129,5,of,of,14
3,129,6,"Xibalba,",xibalba,14
3,129,7,but,but,14
3,129,8,One,one,14
3,129,9,and,and,14
3,129,10,Seven,seven,14
3,129,11,Hunahpu,hunahpu,14
3,129,12,never,never,14
3,129,13,entered,entered,14
3,129,14,into,into,14
3,129,15,"them,",them,14
3,129,16,except,except,14
3,129,17,for,for,14
3,129,18,the,the,14
3,129,19,one,one,14
3,129,20,named,named,14
3,129,21,"earlier,",earlier,14
3,129,22,the,the,14
3,129,23,specified,specified,14
3,129,24,test,test,14
3,129,25,house.,house,14
3,130,0,And,and,14
3,130,1,when,when,14
3,130,2,One,one,14
3,130,3,and,and,14
3,130,4,Seven,seven,14
3,130,5,Hunahpu,hunahpu,14
3,130,6,went,went,14
3,130,7,back,back,14
3,130,8,before,before,14
3,130,9,One,one,14
3,130,10,and,and,14
3,130,11,Seven,seven,14
3,130,12,"Death,",death,14
3,130,13,they,they,14
3,130,14,were,were,14
3,130,15,asked:,asked,14
3,130,16,"""Where",where,14
3,130,17,are,are,14
3,130,18,my,my,14
3,130,19,cigars?,cigars,14
3,131,0,What,what,14
3,131,1,of,of,14
3,131,2,my,my,14
3,131,3,torch?,torch,14
3,132,0,They,they,14
3,132,1,were,were,14
3,132,2,brought,brought,14
3,132,3,to,to,14
3,132,4,you,you,14
3,132,5,last,last,14
3,132,6,"night!""",night,14
3,133,0,"""We",we,14
3,133,1,finished,finished,14
3,133,2,"them,",them,14
3,133,3,your,your,14
3,133,4,"lordship.""",lordship,14
3,134,0,"""Very",very,14
3,134,1,well.,well,14
3,135,0,This,this,14
3,135,1,very,very,14
3,135,2,"day,",day,14
3,135,3,your,your,14
3,135,4,day,day,14
3,135,5,is,is,14
3,135,6,"finished,",finished,14
3,135,7,you,you,14
3,135,8,will,will,14
3,135,9,"die,",die,14
3,135,10,you,you,14
3,135,11,will,will,14
3,135,12,"disappear,",disappear,14
3,135,13,and,and,14
3,135,14,we,we,14
3,135,15,shall,shall,14
3,135,16,break,break,14
3,135,17,you,you,14
3,135,18,off.,off,14
3,136,0,Here,here,14
3,136,1,you,you,14
3,136,2,will,will,14
3,136,3,hide,hide,14
3,136,4,your,your,14
3,136,5,faces:,faces,14
3,136,6,you,you,14
3,136,7,are,are,14
3,136,8,to,to,14
3,136,9,be,be,14
3,136,10,"sacrificed!""",sacrificed,14
3,136,11,said,said,14
3,136,12,One,one,14
3,136,13,and,and,14
3,136,14,Seven,seven,14
3,136,15,Death.,death,14
3,137,0,And,and,14
3,137,1,then,then,14
3,137,2,they,they,14
3,137,3,were,were,14
3,137,4,sacrificed,sacrificed,14
3,137,5,and,and,14
3,137,6,buried.,buried,14
3,138,0,They,they,14
3,138,1,were,were,14
3,138,2,buried,buried,14
3,138,3,at,at,14
3,138,4,the,the,14
3,138,5,Place,place,14
3,138,6,of,of,14
3,138,7,Ball,ball,14
3,138,8,Game,game,14
3,138,9,"Sacrifice,",sacrifice,14
3,138,10,as,as,14
3,138,11,it,it,14
3,138,12,is,is,14
3,138,13,called.,called,14
3,139,0,The,the,14
3,139,1,head,head,14
3,139,2,of,of,14
3,139,3,One,one,14
3,139,4,Hunahpu,hunahpu,14
3,139,5,was,was,14
3,139,6,cut,cut,14
3,139,7,off;,off,14
3,139,8,only,only,14
3,139,9,his,his,14
3,139,10,body,body,14
3,139,11,was,was,14
3,139,12,buried,buried,14
3,139,13,with,with,14
3,139,14,his,his,14
3,139,15,younger,younger,14
3,139,16,brother.,brother,14
3,140,0,"""Put",put,14
3,140,1,his,his,14
3,140,2,head,head,14
3,140,3,in,in,14
3,140,4,the,the,14
3,140,5,fork,fork,14
3,140,6,of,of,14
3,140,7,the,the,14
3,140,8,tree,tree,14
3,140,9,that,that,14
3,140,10,stands,stands,14
3,140,11,by,by,14
3,140,12,the,the,14
3,140,13,"road,""",road,14
3,140,14,said,said,14
3,140,15,One,one,14
3,140,16,and,and,14
3,140,17,Seven,seven,14
3,140,18,Death.,death,14
3,141,0,And,and,14
3,141,1,when,when,14
3,141,2,his,his,14
3,141,3,head,head,14
3,141,4,was,was,14
3,141,5,put,put,14
3,141,6,in,in,14
3,141,7,the,the,14
3,141,8,fork,fork,14
3,141,9,of,of,14
3,141,10,the,the,14
3,141,11,"tree,",tree,14
3,141,12,the,the,14
3,141,13,tree,tree,14
3,141,14,bore,bore,14
3,141,15,fruit.,fruit,14
3,142,0,It,it,14
3,142,1,would,would,14
3,142,2,not,not,14
3,142,3,have,have,14
3,142,4,had,had,14
3,142,5,any,any,14
3,142,6,"fruit,",fruit,14
3,142,7,had,had,14
3,142,8,not,not,14
3,142,9,the,the,14
3,142,10,head,head,14
3,142,11,of,of,14
3,142,12,One,one,14
3,142,13,Hunahpu,hunahpu,14
3,142,14,been,been,14
3,142,15,put,put,14
3,142,16,in,in,14
3,142,17,the,the,14
3,142,18,fork,fork,14
3,142,19,of,of,14
3,142,20,the,the,14
3,142,21,tree.,tree,14
3,143,0,This,this,14
3,143,1,is,is,14
3,143,2,the,the,14
3,143,3,calabash,calabash,14
3,143,4,"tree,",tree,14
3,143,5,as,as,14
3,143,6,we,we,14
3,143,7,call,call,14
3,143,8,it,it,14
3,143,9,"today,",today,14
3,143,10,or,or,14
3,143,11,"""the",the,14
3,143,12,head,head,14
3,143,13,of,of,14
3,143,14,One,one,14
3,143,15,"Hunahpu,""",hunahpu,14
3,143,16,as,as,14
3,143,17,it,it,14
3,143,18,is,is,14
3,143,19,said.,said,14
3,144,0,And,and,14
3,144,1,then,then,14
3,144,2,One,one,14
3,144,3,and,and,14
3,144,4,Seven,seven,14
3,144,5,Death,death,14
3,144,6,were,were,14
3,144,7,amazed,amazed,14
3,144,8,at,at,14
3,144,9,the,the,14
3,144,10,fruit,fruit,14
3,144,11,of,of,14
3,144,12,the,the,14
3,144,13,tree.,tree,14
3,145,0,The,the,14
3,145,1,fruit,fruit,14
3,145,2,grows,grows,14
3,145,3,out,out,14
3,145,4,"everywhere,",everywhere,14
3,145,5,and,and,14
3,145,6,it,it,14
3,145,7,isn't,isn't,14
3,145,8,clear,clear,14
3,145,9,where,where,14
3,145,10,the,the,14
3,145,11,head,head,14
3,145,12,of,of,14
3,145,13,One,one,14
3,145,14,Hunahpu,hunahpu,14
3,145,15,is;,is,14
3,145,16,now,now,14
3,145,17,it,it,14
3,145,18,looks,looks,14
3,145,19,just,just,14
3,145,20,the,the,14
3,145,21,way,way,14
3,145,22,the,the,14
3,145,23,calabashes,calabashes,14
3,145,24,look.,look,14
3,146,0,All,all,14
3,146,1,the,the,14
3,146,2,Xibalbans,xibalbans,14
3,146,3,see,see,14
3,146,4,"this,",this,14
3,146,5,when,when,14
3,146,6,they,they,14
3,146,7,come,come,14
3,146,8,to,to,14
3,146,9,look.,look,14
3,147,0,The,the,14
3,147,1,state,state,14
3,147,2,of,of,14
3,147,3,the,the,14
3,147,4,tree,tree,14
3,147,5,loomed,loomed,14
3,147,6,large,large,14
3,147,7,in,in,14
3,147,8,their,their,14
3,147,9,"thoughts,",thoughts,14
3,147,10,because,because,14
3,147,11,it,it,14
3,147,12,came,came,14
3,147,13,about,about,14
3,147,14,at,at,14
3,147,15,the,the,14
3,147,16,same,same,14
3,147,17,time,time,14
3,147,18,the,the,14
3,147,19,head,head,14
3,147,20,of,of,14
3,147,21,One,one,14
3,147,22,Hunahpu,hunahpu,14
3,147,23,was,was,14
3,147,24,put,put,14
3,147,25,in,in,14
3,147,26,the,the,14
3,147,27,fork.,fork,14
3,148,0,The,the,14
3,148,1,Xibalbans,xibalbans,14
3,148,2,said,said,14
3,148,3,among,among,14
3,148,4,themselves:,themselves,14
3,148,5,"""No",no,14
3,148,6,one,one,14
3,148,7,is,is,14
3,148,8,to,to,14
3,148,9,pick,pick,14
3,148,10,the,the,14
3,148,11,"fruit,",fruit,14
3,148,12,nor,nor,14
3,148,13,is,is,14
3,148,14,anyone,anyone,14
3,148,15,to,to,14
3,148,16,go,go,14
3,148,17,beneath,beneath,14
3,148,18,the,the,14
3,148,19,"tree,""",tree,14
3,148,20,they,they,14
3,148,21,said.,said,14
3,149,0,They,they,14
3,149,1,restricted,restricted,14
3,149,2,themselves;,themselves,14
3,149,3,all,all,14
3,149,4,of,of,14
3,149,5,Xibalba,xibalba,14
3,149,6,held,held,14
3,149,7,back.,back,14
3,150,0,It,it,14
3,150,1,isn't,isn't,14
3,150,2,clear,clear,14
3,150,3,which,which,14
3,150,4,is,is,14
3,150,5,the,the,14
3,150,6,head,head,14
3,150,7,of,of,14
3,150,8,One,one,14
3,150,9,Hunahpu;,hunahpu,14
3,150,10,now,now,14
3,150,11,it's,it's,14
3,150,12,exactly,exactly,14
3,150,13,the,the,14
3,150,14,same,same,14
3,150,15,as,as,14
3,150,16,the,the,14
3,150,17,fruit,fruit,14
3,150,18,of,of,14
3,150,19,the,the,14
3,150,20,tree.,tree,14
3,151,0,Calabash,calabash,14
3,151,1,tree,tree,14
3,151,2,came,came,14
3,151,3,to,to,14
3,151,4,be,be,14
3,151,5,its,its,14
3,151,6,"name,",name,14
3,151,7,and,and,14
3,151,8,much,much,14
3,151,9,was,was,14
3,151,10,said,said,14
3,151,11,about,about,14
3,151,12,it.,it,14
3,152,0,A,a,14
3,152,1,maiden,maiden,14
3,152,2,heard,heard,14
3,152,3,about,about,14
3,152,4,"it,",it,14
3,152,5,and,and,14
3,152,6,here,here,14
3,152,7,we,we,14
3,152,8,shall,shall,14
3,152,9,tell,tell,14
3,152,10,of,of,14
3,152,11,her,her,14
3,152,12,arrival.,arrival,14
3,153,0,AND,and,14
3,153,1,HERE,here,14
3,153,2,IS,is,14
3,153,3,THE,the,14
3,153,4,ACCOUNT,account,14
3,153,5,OF,of,14
3,153,6,A,a,14
3,153,7,"MAIDEN,",maiden,14
3,153,8,the,the,14
3,153,9,daughter,daughter,14
3,153,10,of,of,14
3,153,11,a,a,14
3,153,12,lord,lord,14
3,153,13,named,named,14
3,153,14,Blood,blood,14
3,153,15,Gatherer.,gatherer,14
3,154,0,And,and,14
3,154,1,this,this,14
3,154,2,is,is,14
3,154,3,when,when,14
3,154,4,a,a,14
3,154,5,maiden,maiden,14
3,154,6,heard,heard,14
3,154,7,of,of,14
3,154,8,"it,",it,14
3,154,9,the,the,14
3,154,10,daughter,daughter,14
3,154,11,of,of,14
3,154,12,a,a,14
3,154,13,lord.,lord,14
3,155,0,Blood,blood,14
3,155,1,Gatherer,gatherer,14
3,155,2,is,is,14
3,155,3,the,the,14
3,155,4,name,name,14
3,155,5,of,of,14
3,155,6,her,her,14
3,155,7,"father,",father,14
3,155,8,and,and,14
3,155,9,Blood,blood,14
3,155,10,Woman,woman,14
3,155,11,is,is,14
3,155,12,the,the,14
3,155,13,name,name,14
3,155,14,of,of,14
3,155,15,the,the,14
3,155,16,maiden.,maiden,14
3,156,0,And,and,14
3,156,1,when,when,14
3,156,2,he,he,14
3,156,3,heard,heard,14
3,156,4,the,the,14
3,156,5,account,account,14
3,156,6,of,of,14
3,156,7,the,the,14
3,156,8,fruit,fruit,14
3,156,9,of,of,14
3,156,10,the,the,14
3,156,11,"tree,",tree,14
3,156,12,her,her,14
3,156,13,father,father,14
3,156,14,retold,retold,14
3,156,15,it.,it,14
